BALANCE,BALANCE_FREQUENCY,CASH_ADVANCE,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,CREDIT_LIMIT,CUST_ID,Fylld_Minimum_Payments,Index (kluster),Index,INSTALLMENTS_PURCHASES,MINIMUM_PAYMENTS,ONEOFF_PURCHASES,PAYMENTS,ONEOFF_PURCHASES_FREQUENCY,PRC_FULL_PAYMENT,PURCHASES_INSTALLMENTS_FREQUENCY,PURCHASES_FREQUENCY,PURCHASES,PURCHASES_TRX,TENURE
478.834962,1,0,0,0,1300,C12194,208.55975,Kluster1,2128,20,208.55975,1040.99,1162.790308,0.083333,0,0.083333,0.166667,1060.99,4,12
132.730466,0.909091,0,0,0,9500,C12195,172.959558,Kluster1,2129,739.98,172.959558,0,1167.353193,0,0.5,0.416667,0.5,739.98,6,12
312.636004,1,0,0,0,7500,C12196,190.88614,Kluster1,2130,3058.17,190.88614,808.12,3688.890803,1,0.75,1,1,3866.29,95,12
2235.729892,1,481.39493,0.166667,5,2500,C12197,606.89303,Kluster1,2131,45,606.89303,38,568.336744,0.083333,0,0.166667,0.333333,83,4,12
7021.942957,1,3217.327939,0.666667,12,7500,C12198,2793.752245,Kluster2,2132,0,2793.752245,0,2955.428583,0,0,0,0,0,0,12
309.150506,1,0,0,0,7000,C12199,170.010384,Kluster1,2133,1979.84,170.010384,1178.02,3291.320691,0.916667,0.833333,1,1,3157.86,31,12
273.247883,1,0,0,0,2300,C12200,208.976648,Kluster1,2134,0,208.976648,60,111.559902,0.083333,0,0,0.083333,60,1,12
31.296491,1,0,0,0,1000,C12201,165.656889,Kluster1,2135,84,165.656889,0,91.67226,0,0,1,1,84,12,12
374.552852,1,0,0,0,1400,C12202,211.761556,Kluster1,2136,279,211.761556,0,426.263702,0,0,0.25,0.333333,279,4,12
146.756706,1,0,0,0,4000,C12203,188.635203,Kluster1,2137,1600.78,188.635203,64.17,1458.490552,0.166667,0.75,1,1,1664.95,55,12
422.723099,0.727273,0,0,0,8500,C12204,185.217625,Kluster1,2138,0,185.217625,344.86,1499.598264,0.25,0,0,0.25,344.86,4,12
1571.382204,1,0,0,0,7000,C12205,414.775083,Kluster1,2139,232.5,414.775083,1616.76,1522.895942,1,0,0.5,1,1849.26,19,12
2696.774474,1,139.395627,0.083333,1,3000,C12206,919.457678,Kluster1,2140,0,919.457678,0,685.053764,0,0,0,0,0,0,12
3932.482783,1,0,0,0,11500,C12207,954.24196,Kluster2,2141,1025.11,954.24196,649,1166.117797,0.333333,0,1,1,1674.11,43,12
349.086448,0.818182,186.415123,0.090909,1,5000,C12208,164.400313,Kluster1,2142,0,164.400313,2569.94,3362.877104,0.363636,0.714286,0,0.363636,2569.94,8,11
12.281874,0.1,0,0,0,9000,C12209,1297.11,Kluster1,2143,0,1297.11,153.11,0,0.2,0,0,0.2,153.11,2,10
6460.838794,1,0,0,0,13000,C12210,1643.130029,Kluster2,2144,0,1643.130029,6814.47,1917.817732,1,0,0,1,6814.47,15,12
139.449391,0.727273,0,0,0,2200,C12211,179.548143,Kluster1,2145,843.03,179.548143,0,1312.375596,0,0,0.583333,0.583333,843.03,7,12
1777.440238,1,332.13781,0.083333,2,8500,C12212,499.536689,Kluster1,2146,78.47,499.536689,0,3799.466293,0,0,0.416667,0.5,78.47,7,12
805.520824,1,0,0,0,4500,C12213,276.007263,Kluster1,2147,0,276.007263,4019.28,3728.70891,0.833333,0.272727,0,0.833333,4019.28,19,12
713.959917,1,268.410928,0.166667,4,2500,C12214,229.465974,Kluster1,2148,90,229.465974,452.96,195.490243,0.416667,0,0.416667,0.833333,542.96,13,12
1784.421367,0.818182,3923.427657,0.25,4,3000,C12215,853.680867,Kluster1,2149,0,853.680867,0,2804.403394,0,0.111111,0,0,0,0,12
1441.679257,1,914.794214,0.083333,1,6500,C12216,308.89183,Kluster1,2150,0,308.89183,0,568.212802,0,0,0,0,0,0,12
226.03038,1,0,0,0,7500,C12217,180.308803,Kluster1,2151,0,180.308803,435.08,3796.014359,0.916667,0.2,0,0.916667,435.08,15,12
13.036611,0.818182,0,0,0,1000,C12218,89.18596,Kluster1,2152,197,89.18596,0,224.836018,0,0.444444,0.416667,0.5,197,6,12
4223.867789,1,3444.750251,0.333333,11,5500,C12219,1676.595311,Kluster2,2153,917.07,1676.595311,1597.67,964.935365,1,0,0.833333,1,2514.74,53,6
5067.576984,1,726.955255,0.083333,2,5000,C12220,2967.748073,Kluster2,2154,312,2967.748073,402.68,1649.118645,0.083333,0,1,1,714.68,14,12
62.788771,1,0,0,0,13000,C12221,171.20871,Kluster1,2155,0,171.20871,802.1,710.240283,0.916667,0.818182,0,0.916667,802.1,21,12
3188.47034,1,1673.75234,0.083333,1,4500,C12222,1220.49839,Kluster1,2156,0,1220.49839,0,715.12033,0,0,0,0,0,0,12
2737.420448,1,257.147835,0.25,6,3000,C12223,1249.695933,Kluster1,2157,0,1249.695933,0,944.591497,0,0,0,0,0,0,12
1502.926021,1,0,0,0,4500,C12224,293.129375,Kluster1,2158,518.98,293.129375,2116.92,951.372467,0.75,0,0.75,1,2635.9,54,12
951.061932,1,0,0,0,1800,C12225,306.046439,Kluster1,2159,437.83,306.046439,1262.04,2096.121508,0.666667,0.083333,0.75,1,1699.87,31,12
10905.05381,1,47137.21176,1,123,19600,C12226,5394.173671,Kluster2,2160,298.43,5394.173671,133.5,39048.59762,0.25,0,0.5,0.583333,431.93,21,12
68.20838,0.272727,0,0,0,3200,C12227,14.037214,Kluster1,2161,0,14.037214,780,196.173726,0.166667,0,0,0.166667,780,2,12
1297.153644,1,0,0,0,6000,C12228,295.29696,Kluster1,2162,419.26,295.29696,419.88,362.337779,0.333333,0,0.666667,0.833333,839.14,16,12
121.024256,1,0,0,0,14000,C12229,176.632334,Kluster1,2163,1850.23,176.632334,0,1826.882329,0,0.833333,0.916667,1,1850.23,18,12
1003.704494,0.818182,457.650652,0.25,5,3500,C12230,260.16707,Kluster1,2164,0,260.16707,50,3389.03546,0.083333,0,0,0.083333,50,1,12
1094.300448,1,0,0,0,11500,C12231,387.054045,Kluster1,2165,1409.17,387.054045,558.69,1413.122627,0.5,0,1,1,1967.86,140,12
1467.162166,1,0,0,0,11500,C12232,429.760387,Kluster1,2166,1313.26,429.760387,0,1129.248446,0,0,1,1,1313.26,28,12
1649.276603,1,253.554601,0.583333,8,1800,C12233,788.721609,Kluster1,2167,0,788.721609,0,574.233323,0,0,0,0,0,0,12
2660.420641,1,382.272435,0.166667,2,5000,C12234,687.079273,Kluster1,2168,0,687.079273,0,846.397004,0,0,0,0,0,0,12
44.204396,0.636364,0,0,0,2500,C12235,81.765863,Kluster1,2169,504,81.765863,0,818.64282,0,0,0.916667,1,504,20,12
379.767959,1,0,0,0,4000,C12236,3396.356156,Kluster1,2170,0,3396.356156,493.5,3308.04995,0.25,0.272727,0,0.25,493.5,3,12
7.066111,0.181818,0,0,0,16000,C12237,1297.11,Kluster1,2171,133.16,1297.11,0,0,0,0,0.083333,0.166667,133.16,2,12
1051.215365,0.909091,3700.154118,0.454545,25,1600,C12238,461.041625,Kluster1,2172,0,461.041625,0,3263.474102,0,0.090909,0,0,0,0,11
447.941813,1,0,0,0,9500,C12239,170.572744,Kluster1,2173,1907.2,170.572744,0,2111.91778,0,0,0.833333,0.833333,1907.2,10,12
1089.528456,1,76.027194,0.083333,1,1200,C12240,421.748003,Kluster1,2174,0,421.748003,0,371.902953,0,0,0,0,0,0,12
1432.326731,0.625,3771.115165,0.625,15,5000,C12241,531.19984,Kluster1,2175,0,531.19984,0,138.855523,0,0,0,0,0,0,8
97.000375,1,0,0,0,12000,C12242,188.896158,Kluster1,2176,457.09,188.896158,95,601.430928,0.083333,0.083333,0.833333,1,552.09,13,12
5.016768,0.909091,0,0,0,4000,C12243,4.390918,Kluster1,2177,284.13,4.390918,0,274.729879,0,0,0.916667,0.916667,284.13,11,12
238.962984,1,0,0,0,8500,C12244,182.612129,Kluster1,2178,1865.43,182.612129,537.21,2022.102581,1,1,1,1,2402.64,48,12
0,0,0,0,0,4000,C12246,1297.11,Kluster1,2179,174.12,1297.11,0,0,0,0,1,1,174.12,12,12
4550.397004,1,660.523355,0.25,5,5000,C12247,1330.173932,Kluster2,2180,0,1330.173932,548,1158.922139,0.25,0,0,0.25,548,7,12
2005.414367,1,510.618121,0.25,3,2100,C12248,477.944936,Kluster1,2181,0,477.944936,0,746.145517,0,0,0,0,0,0,12
2494.774127,1,2804.350229,0.333333,7,3000,C12249,867.201399,Kluster1,2182,0,867.201399,250,864.527484,0.083333,0,0,0.083333,250,1,12
4623.886448,1,0,0,0,6000,C12250,1419.287973,Kluster2,2183,142.5,1419.287973,741.44,2790.54214,1,0,0.25,1,883.94,15,12
1945.906455,1,1025.434108,0.083333,2,2500,C12251,1698.885114,Kluster1,2184,1650.52,1698.885114,0,1916.054676,0,0,1,1,1650.52,21,12
2598.802288,1,185.909531,0.083333,1,3000,C12252,671.834242,Kluster1,2185,0,671.834242,0,773.831303,0,0,0,0,0,0,12
3086.75297,1,0,0,0,10500,C12253,807.263772,Kluster1,2186,722.5,807.263772,293.41,938.131271,0.333333,0,0.833333,0.916667,1015.91,23,12
46.461265,0.545455,0,0,0,4500,C12254,195.089406,Kluster1,2187,0,195.089406,237.99,543.788113,0.166667,0,0,0.166667,237.99,2,12
390.55064,1,0,0,0,3000,C12255,1151.777196,Kluster1,2188,120,1151.777196,1141.99,18.496532,0.416667,0,0.416667,0.5,1261.99,16,12
250.060059,1,0,0,0,10000,C12256,188.130216,Kluster1,2189,223.75,188.130216,2182.22,2105.342196,0.916667,0.916667,0.416667,1,2405.97,36,12
5570.18253,1,2744.808962,0.166667,3,6000,C12257,1291.809944,Kluster2,2190,0,1291.809944,0,1748.960475,0,0,0,0,0,0,12
2113.287399,1,3130.155158,0.333333,5,3500,C12258,523.282646,Kluster1,2191,0,523.282646,0,1927.253932,0,0,0,0,0,0,12
1205.191816,1,1259.175202,0.5,7,2500,C12260,395.69903,Kluster1,2192,0,395.69903,0,281.884143,0,0,0,0,0,0,10
2586.357487,1,256.100571,0.083333,1,3000,C12261,582.879568,Kluster1,2193,0,582.879568,0,658.61387,0,0,0,0,0,0,12
1543.194492,1,2956.595415,0.25,4,3000,C12262,389.63531,Kluster1,2194,0,389.63531,160,692.776517,0.083333,0,0,0.083333,160,1,12
3677.471434,1,859.297788,0.083333,2,7000,C12263,947.691932,Kluster2,2195,0,947.691932,1,944.992262,0.083333,0,0,0.083333,1,1,12
203.024867,0.818182,0,0,0,4000,C12264,163.678855,Kluster1,2196,542.94,163.678855,0,955.283993,0,0,0.416667,0.416667,542.94,8,12
5926.837633,0.818182,9596.316702,0.181818,6,13000,C12265,2715.036678,Kluster2,2197,0,2715.036678,0,1599.792795,0,0,0,0,0,0,11
1479.020821,1,0,0,0,1500,C12266,3167.849654,Kluster1,2198,958.73,3167.849654,0,1187.648889,0,0,0.833333,0.916667,958.73,30,12
532.805392,1,2734.176725,0.5,11,10000,C12267,213.16029,Kluster1,2199,0,213.16029,59.4,1502.934235,0.083333,0.25,0,0.083333,59.4,1,12
36.023577,0.181818,0,0,0,5500,C12268,259.524372,Kluster1,2200,0,259.524372,273.8,174.52575,0.083333,1,0,0.083333,273.8,1,12
3084.618021,1,2506.67355,0.5,10,4000,C12269,654.301721,Kluster1,2201,0,654.301721,0,1003.664133,0,0,0,0,0,0,12
52.575297,0.727273,0,0,0,6000,C12270,149.884294,Kluster1,2202,249,149.884294,33.62,388.872739,0.083333,0.2,0.25,0.416667,282.62,5,12
1166.500558,1,595.036388,0.416667,6,2000,C12271,324.359117,Kluster1,2203,73.8,324.359117,0,514.586639,0,0,0.333333,0.333333,73.8,4,12
1781.739723,1,0,0,0,10500,C12272,446.67084,Kluster1,2204,705.52,446.67084,1584.4,2065.553347,0.583333,0,0.416667,0.75,2289.92,37,12
2882.954391,1,554.07167,0.090909,2,10450,C12273,768.82697,Kluster1,2205,1139.25,768.82697,2452.56,8438.775135,0.818182,0,0.818182,1,3591.81,74,11
4068.162699,1,0,0,0,8500,C12274,1245.153414,Kluster2,2206,1449.34,1245.153414,1938.13,1312.481879,1,0,1,1,3387.47,86,12
5432.113514,1,6245.023709,0.5,15,10000,C12275,1290.536388,Kluster2,2207,0,1290.536388,793.1,1261.909483,0.583333,0,0,0.583333,793.1,13,12
24.463674,0.818182,0,0,0,4000,C12276,128.455136,Kluster1,2208,254.37,128.455136,0,206.073166,0,0.125,0.666667,0.75,254.37,10,12
202.996947,1,1959.553078,0.166667,2,7500,C12277,223.469126,Kluster1,2209,0,223.469126,2338.83,6545.07776,0.916667,0.666667,0,0.916667,2338.83,42,12
28.924276,1,0,0,0,3000,C12278,174.11997,Kluster1,2210,324.6,174.11997,0,320.218246,0,0.833333,1,1,324.6,12,12
7764.210895,1,4032.071583,0.583333,13,11150,C12279,2091.528879,Kluster2,2211,0,2091.528879,90,1566.916181,0.083333,0,0,0.083333,90,1,12
1219.914858,1,442.372527,0.166667,2,1500,C12280,288.438136,Kluster1,2212,0,288.438136,0,540.400104,0,0,0,0,0,0,12
9226.107838,1,3533.146705,0.25,5,10500,C12281,4231.06356,Kluster2,2213,1227.48,4231.06356,990.46,3075.113742,0.166667,0,1,1,2217.94,16,12
689.697644,1,0,0,0,11500,C12282,224.709183,Kluster1,2214,22.68,224.709183,0,906.092735,0,0,0.083333,0.083333,22.68,1,12
4158.137668,1,0,0,0,7500,C12283,1917.458466,Kluster2,2215,0,1917.458466,8.4,1001.17541,1,0,0,1,8.4,12,12
5995.793488,1,3454.101774,0.416667,12,6500,C12284,1486.185877,Kluster2,2216,0,1486.185877,0,1868.475426,0,0,0,0,0,0,12
131.260514,0.5,0,0,0,9500,C12285,89.478836,Kluster1,2217,0,89.478836,1109.91,2137.485075,0.5,1,0,0.5,1109.91,21,10
288.978275,0.909091,0,0,0,5000,C12286,159.547502,Kluster1,2218,1861.02,159.547502,694.89,12020.18009,0.363636,1,0.727273,1,2555.91,20,11
331.686553,1,0,0,0,9500,C12287,188.333341,Kluster1,2219,1062.34,188.333341,1227.08,2184.371316,1,0,0.666667,1,2289.42,37,12
1504.334228,0.909091,0,0,0,2200,C12288,471.295665,Kluster1,2220,0,471.295665,565,2511.315474,0.25,0,0,0.25,565,3,12
1928.971964,1,0,0,0,8500,C12289,450.459621,Kluster1,2221,1692,450.459621,369.55,2200.93868,1,0,1,1,2061.55,30,12
391.385478,1,0,0,0,4000,C12291,227.924469,Kluster1,2222,0,227.924469,0,192.787345,0,0,0.333333,0.333333,0,0,12
684.658511,1,0,0,0,2900,C12292,350.27437,Kluster1,2223,184.68,350.27437,0,2837.204108,0,0.4,1,1,184.68,12,12
5.120644,0.2,0,0,0,6000,C12293,1297.11,Kluster1,2224,55.55,1297.11,0,0,0,0,0.1,0.1,55.55,1,10
1685.020731,1,243.61411,0.083333,1,1800,C12294,335.731533,Kluster1,2225,0,335.731533,0,559.556519,0,0,0,0,0,0,12
313.87913,1,0,0,0,2500,C12295,193.157628,Kluster1,2226,576.84,193.157628,2170,2562.579256,0.916667,0.25,0.916667,1,2746.84,59,12
619.974954,1,4473.3497,0.25,8,2000,C12296,382.658882,Kluster1,2227,755,382.658882,464.39,4115.217914,0.166667,0.25,0.416667,0.666667,1219.39,8,12
1380.728565,1,126.637116,0.166667,3,1500,C12297,515.444012,Kluster1,2228,0,515.444012,0,279.782836,0,0,0,0,0,0,12
40.343354,0.5,0,0,0,6000,C12298,56.679587,Kluster1,2229,0,56.679587,318.79,603.896667,0.2,0,0,0.2,318.79,2,10
147.838347,1,68.919596,0.083333,1,600,C12299,250.170305,Kluster1,2230,0,250.170305,0,50.406698,0,0,0,0,0,0,12
69.141919,1,0,0,0,10000,C12300,167.657169,Kluster1,2231,735.64,167.657169,137.3,721.050386,0.333333,0.6,0.916667,0.916667,872.94,24,12
0.672519,0.090909,0,0,0,12000,C12301,24.499337,Kluster1,2232,388.54,24.499337,0,377.974097,0,0,0.416667,0.416667,388.54,5,12
4677.021295,1,1569.577102,0.416667,6,9000,C12302,1615.317615,Kluster2,2233,434.44,1615.317615,1364.22,1156.783897,0.583333,0,0.916667,0.916667,1798.66,36,12
33.31938,0.818182,0,0,0,3000,C12303,146.317275,Kluster1,2234,279.56,146.317275,0,347.911693,0,0.285714,0.583333,0.666667,279.56,8,12
1748.310383,1,157.152652,0.083333,1,2000,C12304,484.32512,Kluster1,2235,0,484.32512,0,538.443435,0,0,0,0,0,0,12
931.674532,1,3508.775536,0.166667,9,8000,C12305,261.268016,Kluster1,2236,114,261.268016,2303.91,3468.393326,0.5,0,0.166667,0.583333,2417.91,21,12
1475.871356,1,0,0,0,1500,C12306,1332.067827,Kluster1,2237,162.56,1332.067827,664.21,1182.627097,1,0,0.333333,1,826.77,18,12
992.424289,1,45.026228,0.111111,1,1000,C12307,183.86589,Kluster1,2238,0,183.86589,0,161.400987,0,0,0,0,0,0,9
105.642966,0.818182,0,0,0,10500,C12308,164.15189,Kluster1,2239,388.68,164.15189,527.78,2243.559789,0.416667,0.444444,0.333333,0.583333,916.46,12,12
1156.813935,1,506.605228,0.181818,3,7500,C12309,367.503207,Kluster1,2240,150.1,367.503207,101.28,2853.276447,0.181818,0.181818,0.909091,0.909091,251.38,12,11
3797.995726,1,17278.53864,0.833333,56,12000,C12310,1078.537276,Kluster2,2241,0,1078.537276,0,15884.69746,0,0.166667,0,0,0,0,12
107.452196,1,0,0,0,5500,C12311,174.857103,Kluster1,2242,250.56,174.857103,945.79,1597.772035,1,0.5,0.5,1,1196.35,37,12
4181.216991,1,0,0,0,6000,C12312,1420.666789,Kluster2,2243,0,1420.666789,1443.33,1027.149996,0.083333,0,0,0.083333,1443.33,1,12
162.94835,0.545455,0,0,0,4000,C12313,71.377094,Kluster1,2244,0,71.377094,400,137.20573,0.083333,0,0,0.083333,400,1,12
2382.328208,1,450.252732,0.166667,4,2500,C12314,1212.047288,Kluster1,2245,486.3,1212.047288,413.28,850.186851,0.25,0,1,1,899.58,34,12
55.707056,1,0,0,0,7500,C12315,166.788652,Kluster1,2246,1224.99,166.788652,0,1130.359054,0,1,1,1,1224.99,26,12
902.491328,1,3936.354616,0.272727,5,1800,C12316,577.463579,Kluster1,2247,0,577.463579,0,3633.579097,0,0.181818,0,0,0,0,11
1599.306976,1,70.564078,0.083333,1,1800,C12317,379.959706,Kluster1,2248,0,379.959706,112.57,595.55337,0.25,0,0,0.25,112.57,3,12
970.322769,1,2034.69483,0.333333,14,2000,C12318,362.565529,Kluster1,2249,0,362.565529,0,1373.649725,0,0.083333,0,0,0,0,12
5815.890916,1,2697.454999,0.583333,10,7000,C12319,1531.220292,Kluster2,2250,0,1531.220292,1245.33,1287.745322,0.5,0,0,0.5,1245.33,18,12
1738.377115,1,0,0,0,6500,C12320,591.069406,Kluster1,2251,0,591.069406,140.2,432.72779,1,0,0,1,140.2,12,12
21.311946,0.727273,0,0,0,15000,C12321,53.62807,Kluster1,2252,813.4,53.62807,2804.79,3570.597218,1,1,0.5,1,3618.19,40,12
462.916347,1,0,0,0,10000,C12322,181.597864,Kluster1,2253,163.82,181.597864,107.15,1293.523382,0.333333,0.083333,0.25,0.333333,270.97,7,12
1281.276331,1,0,0,0,1500,C12323,706.199917,Kluster1,2254,88.56,706.199917,703.58,397.388693,0.5,0,0.75,0.916667,792.14,18,12
632.807858,1,927.939586,0.5,8,6000,C12324,228.165965,Kluster1,2255,135,228.165965,318.91,350.387978,0.333333,0,0.25,0.583333,453.91,8,12
2463.60548,1,0,0,0,2400,C12325,3175.27696,Kluster1,2256,354,3175.27696,300,1149.733036,0.166667,0,1,1,654,17,12
1236.635476,1,0,0,0,4000,C12326,247.620077,Kluster1,2257,0,247.620077,540,2136.389192,0.818182,0.090909,0,0.818182,540,9,11
1563.48528,1,0,0,0,13000,C12327,425.204466,Kluster1,2258,58.07,425.204466,1852.06,5142.624134,0.916667,0.111111,0.166667,1,1910.13,35,12
6877.284986,1,3406.90934,0.666667,12,7500,C12329,1898.480847,Kluster2,2259,145,1898.480847,542.97,2358.946309,0.083333,0,0.25,0.416667,687.97,11,12
598.423093,1,0,0,0,9000,C12330,204.763572,Kluster1,2260,1860.87,204.763572,3974.7,6083.426724,0.833333,0.916667,0.75,1,5835.57,53,12
955.415962,1,0,0,0,2100,C12331,213.863185,Kluster1,2261,0,213.863185,1060,189.106448,0.111111,0,0,0.111111,1060,1,9
847.191896,1,0,0,0,10500,C12332,258.364994,Kluster1,2262,5602.62,258.364994,5904.78,10414.467,1,0.833333,1,1,11507.4,148,12
44.174721,1,0,0,0,6000,C12333,158.281177,Kluster1,2263,290,158.281177,0,326.635918,0,0.111111,0.583333,0.75,290,9,12
7820.331303,1,1147.891529,0.25,3,15000,C12334,2141.764453,Kluster2,2264,0,2141.764453,80,1963.299182,0.083333,0,0,0.083333,80,1,12
937.276757,1,19.995297,0.083333,1,1000,C12335,442.354727,Kluster1,2265,0,442.354727,45.65,335.809644,0.083333,0,0,0.083333,45.65,1,12
776.255666,1,0,0,0,3500,C12336,280.509038,Kluster1,2266,1904.1,280.509038,4938.13,5588.683151,1,0.5,1,1,6842.23,112,12
815.832195,0.5,3214.78962,0.2,23,3500,C12337,168.230369,Kluster1,2267,128.22,168.230369,83,1664.863771,0.1,0,0.5,0.6,211.22,6,10
4939.64603,1,8753.243163,0.916667,39,10000,C12338,1183.292044,Kluster2,2268,331.16,1183.292044,139.38,11721.86573,0.333333,0.083333,0.583333,0.75,470.54,14,12
1053.59473,1,0,0,0,1500,C12339,227.143184,Kluster1,2269,0,227.143184,1450,397.090516,0.125,0,0,0.125,1450,1,8
1877.424948,1,0,0,0,6000,C12340,264.497515,Kluster1,2270,51.87,264.497515,118.2,248.81801,0.166667,0,0.166667,0.166667,170.07,2,6
8.928211,0.727273,0,0,0,3500,C12341,88.814442,Kluster1,2271,0,88.814442,105.78,199.171196,0.416667,0.5,0,0.416667,105.78,6,12
2139.919711,1,2649.967098,0.416667,18,6000,C12342,720.646441,Kluster1,2272,259.49,720.646441,71.4,703.005516,0.083333,0,0.416667,0.5,330.89,7,12
137.909416,1,0,0,0,7000,C12343,191.931603,Kluster1,2273,213.3,191.931603,684.12,965.182597,0.916667,0.083333,0.583333,0.916667,897.42,27,12
1301.549278,1,72.681585,0.083333,1,1500,C12344,531.398722,Kluster1,2274,0,531.398722,0,317.211622,0,0,0,0,0,0,12
287.140554,0.636364,0,0,0,4500,C12345,248.833196,Kluster1,2275,316.78,248.833196,0,1308.806298,0,0,0.75,0.75,316.78,15,12
26.621291,0.363636,0,0,0,6000,C12346,88.384521,Kluster1,2276,0,88.384521,426.83,195.490843,0.416667,0,0,0.416667,426.83,5,12
6887.915143,1,7028.901031,0.833333,29,11500,C12347,1688.710521,Kluster2,2277,732.25,1688.710521,3608.17,16616.23528,1,0.083333,0.916667,1,4340.42,59,12
740.382347,1,310.806852,0.25,3,5500,C12348,287.831911,Kluster1,2278,101,287.831911,1571.35,1437.155317,0.5,0,0.416667,0.666667,1672.35,15,12
2719.526277,1,3474.764847,0.333333,4,3000,C12349,1105.400886,Kluster1,2279,0,1105.400886,448.07,3537.693441,0.25,0.083333,0,0.25,448.07,7,12
9.75539,0.909091,0,0,0,6000,C12350,76.604414,Kluster1,2280,0,76.604414,219.37,216.850592,1,0.25,0,1,219.37,12,12
1689.319684,1,0,0,0,1500,C12351,3397.732291,Kluster1,2281,724.83,3397.732291,0,1462.037592,0,0,0.583333,0.583333,724.83,7,12
62.053779,0.636364,838.60032,0.083333,2,6000,C12352,108.744838,Kluster1,2282,0,108.744838,29.6,1576.039085,0.083333,0.166667,0,0.083333,29.6,1,12
1417.474456,1,0,0,0,1500,C12353,417.305741,Kluster1,2283,0,417.305741,144.49,348.50421,0.416667,0,0,0.416667,144.49,6,12
1613.321542,1,0,0,0,1800,C12354,592.475313,Kluster1,2284,0,592.475313,252,833.515706,0.166667,0,0,0.166667,252,3,12
392.194003,1,0,0,0,9000,C12355,192.452296,Kluster1,2285,0,192.452296,788.14,1041.707049,0.166667,0,0,0.166667,788.14,2,12
936.041324,1,0,0,0,1200,C12356,2595.332901,Kluster1,2286,142.16,2595.332901,999.08,1225.983876,0.166667,0,0.583333,0.666667,1141.24,12,12
527.761784,1,0,0,0,3000,C12357,188.998017,Kluster1,2287,759.8,188.998017,1942.77,1942.140315,0.5,0.083333,0.75,1,2702.57,32,12
1283.402142,1,0,0,0,2100,C12358,2972.477983,Kluster1,2288,1286.34,2972.477983,0,1470.711716,0,0,1,1,1286.34,35,12
5355.922523,1,5839.680075,0.666667,27,8000,C12359,2016.38299,Kluster2,2289,1563.3,2016.38299,905.98,1226.857482,0.583333,0,0.833333,0.916667,2469.28,33,12
15.236618,0.272727,0,0,0,3000,C12360,114.337421,Kluster1,2290,0,114.337421,161.5,912.737392,0.166667,0,0,0.166667,161.5,1,12
153.003135,1,0,0,0,9000,C12361,202.58767,Kluster1,2291,96.2,202.58767,0,326.168469,0,0,0.833333,0.833333,96.2,10,12
248.200613,1,0,0,0,5500,C12362,231.774034,Kluster1,2292,761.9,231.774034,1567.22,812.097275,0.916667,0.166667,0.583333,1,2329.12,31,12
1466.91925,1,37.691257,0.166667,2,1500,C12363,429.538368,Kluster1,2293,0,429.538368,0,323.642185,0,0,0,0,0,0,12
1777.056105,1,0,0,0,4000,C12364,659.560532,Kluster1,2294,1083.12,659.560532,0,383.231247,0,0,1,1,1083.12,24,12
475.171266,0.727273,0,0,0,2000,C12365,116.244107,Kluster1,2295,0,116.244107,1155.4,1264.974166,0.083333,0,0,0.083333,1155.4,1,12
1117.683394,0.909091,0,0,0,1200,C12366,371.232319,Kluster1,2296,0,371.232319,45.65,287.581425,0.090909,0,0,0.090909,45.65,1,11
6891.424677,1,1838.093797,0.25,4,11150,C12367,1864.863139,Kluster2,2297,693.94,1864.863139,3705.13,1834.501318,1,0,0.333333,1,4399.07,80,12
14.68344,0.363636,0,0,0,4000,C12368,57.564463,Kluster1,2298,0,57.564463,67.44,82.000743,0.083333,0,0,0.083333,67.44,1,12
1475.973063,1,2252.747969,0.5,17,1800,C12369,960.647101,Kluster1,2299,0,960.647101,181.63,2588.459613,0.916667,0.083333,0,0.916667,181.63,13,12
986.583117,0.727273,1350.155793,0.090909,1,1500,C12370,362.442402,Kluster1,2300,0,362.442402,0,276.229102,0,0,0,0,0,0,11
955.41412,1,1145.252721,0.25,4,1200,C12371,372.641361,Kluster1,2301,0,372.641361,0,1402.659723,0,0,0,0,0,0,12
447.808002,1,0,0,0,7000,C12372,188.340279,Kluster1,2302,1379.09,188.340279,214.2,1660.750541,0.25,0,0.916667,1,1593.29,36,12
3304.423662,1,1270.287892,0.416667,9,7000,C12373,1478.485801,Kluster1,2303,0,1478.485801,0,1026.076088,0,0,0,0,0,0,12
